,Unnamed: 0,context,answer,question,start_idx,end_idx,predicted_answer,score
6528,6528," In 1869, a Russian scientist named Dmitri Mendeleev created the periodic table, which is a way of organizing elements according to their unique characteristics, like atomic number, density, boiling point, and other values (Figure 1.2). Each element is represented by a one or two letter symbol.",their unique characteristics,"for what purpose does the periodic table organize elements ?
",132,159,[CLS],0.0
6529,6529," In 1869, a Russian scientist named Dmitri Mendeleev created the periodic table, which is a way of organizing elements according to their unique characteristics, like atomic number, density, boiling point, and other values (Figure 1.2). Each element is represented by a one or two letter symbol.","In 1869, a Russian scientist named Dmitri Mendeleev created the periodic table, which is a way of organizing elements","when was the periodic table created ?
",1,117,1869,0.11764705882352941
6530,6530,"Most people commonly use the term sound to mean what they hear when sound waves enter their ears. The tree above generated sound waves when it fell to the ground, so it made sound according to the scientific definition. But the sound wasnt detected by a persons ears if there was nobody in the forest.",the scientific definition,"according to what definition did the tree above generate sound waves when it fell to the ground ?
",193,217,scientific definition,1.0
6531,6531,"Most people commonly use the term sound to mean what they hear when sound waves enter their ears. The tree above generated sound waves when it fell to the ground, so it made sound according to the scientific definition. But the sound wasnt detected by a persons ears if there was nobody in the forest.",it made sound,"what did the tree above generate sound waves when it fell to the ground according to the scientific definition ?
",166,178,[CLS],0.0
6532,6532,"Where does the food get its energy? If youre eating a plant, then the energy comes directly from the Sun. If youre eating an animal, then the energy comes from a plant that got its energy from the Sun.",youre eating a plant,"if where does the food get its energy ?
",39,58,sun,0.0
6533,6533,"Where does the food get its energy? If youre eating a plant, then the energy comes directly from the Sun. If youre eating an animal, then the energy comes from a plant that got its energy from the Sun.",the energy comes directly from the Sun,"where does the energy come from if youre eating a plant ?
",66,103,sun,0.33333333333333337
6534,6534,"If youre eating a plant, then the energy comes directly from the Sun. If youre eating an animal, then the energy comes from a plant that got its energy from the Sun. Your body breaks down the food.",youre eating an animal,"for what purpose does the energy come from a plant that got its energy from the sun ?
",73,94,your body breaks down the food,0.0
6535,6535,"If youre eating a plant, then the energy comes directly from the Sun. If youre eating an animal, then the energy comes from a plant that got its energy from the Sun. Your body breaks down the food.",the energy comes from a plant that got its energy from the Sun,"why does the energy come from the sun if youre eating an animal ?
",102,163,[CLS],0.0
6536,6536,"The answer is no (although the next section contains an exception), because energy from Earth escapes into space through the top of the atmosphere. If the amount that exits is equal to the amount that comes in, then average global temperature stays the same. This means that the planets heat budget is in balance.",the amount that exits is equal to the amount that comes in,"why does average global temperature stay the same ?
",151,208,[CLS],0.0
6537,6537,"The answer is no (although the next section contains an exception), because energy from Earth escapes into space through the top of the atmosphere. If the amount that exits is equal to the amount that comes in, then average global temperature stays the same. This means that the planets heat budget is in balance.",average global temperature stays the same,"what happens if the amount of exits is equal to the amount that comes in ?
",216,256,[CLS],0.0
6538,6538,"The big dog ate the red cat. If the second letter of big is deleted, then the sentence becomes: The bgd oga tet her edc at.",the second letter of big is deleted,"when does the big dog eat the red cat ?
",32,66,[CLS],0.0
6539,6539,"The big dog ate the red cat. If the second letter of big is deleted, then the sentence becomes: The bgd oga tet her edc at.",the sentence becomes:,"what happens if the second letter of big is deleted ?
",74,94,[CLS],0.0
6540,6540,"This takes a lot more effort on the part of the nervous system than typing on a keyboard, as typing on a keyboard doesnt require as much fine motor control as writing on paper. If you dont want to write, then draw. Drawing with precision also requires use of all the major components of the sensory and motor divisions of the nervous system.",you dont want to write,"if what is the purpose of drawing ?
",180,201,,0.0
